"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-12","Dic-2022",124.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-01","Gen-2023",126.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-02","Feb-2023",127.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-03","Mar-2023",128.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-04","Apr-2023",127.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-05","Mag-2023",127.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-06","Giu-2023",127.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-07","Lug-2023",127.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-08","Ago-2023",129.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-09","Set-2023",129.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-09","Set-2022",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-10","Ott-2022",1.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-11","Nov-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-12","Dic-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-01","Gen-2023",1.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-02","Feb-2023",1.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-03","Mar-2023",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-04","Apr-2023",-0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-05","Mag-2023",0.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-06","Giu-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-07","Lug-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-08","Ago-2023",1.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-09","Set-2023",0.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-09","Set-2022",10.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-10","Ott-2022",11.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-11","Nov-2022",11.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2022-12","Dic-2022",11.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-01","Gen-2023",7.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-02","Feb-2023",8.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-03","Mar-2023",7.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-04","Apr-2023",5.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-05","Mag-2023",4.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-06","Giu-2023",5.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-07","Lug-2023",4.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-08","Ago-2023",5.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VEGETS","ortive","2023-09","Set-2023",5.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-09","Set-2022",178.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-10","Ott-2022",221.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-11","Nov-2022",219.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-12","Dic-2022",212.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-01","Gen-2023",200.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-02","Feb-2023",191.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-03","Mar-2023",174.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-04","Apr-2023",164.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-05","Mag-2023",160.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-06","Giu-2023",157.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-07","Lug-2023",156.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-08","Ago-2023",161.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-09","Set-2023",165.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-09","Set-2022",-0.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-10","Ott-2022",23.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-11","Nov-2022",-0.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-12","Dic-2022",-3.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-01","Gen-2023",-5.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-02","Feb-2023",-4.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-03","Mar-2023",-9.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-04","Apr-2023",-5.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-05","Mag-2023",-2.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-06","Giu-2023",-2.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-07","Lug-2023",-0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-08","Ago-2023",3.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-09","Set-2023",2.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-09","Set-2022",52.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-10","Ott-2022",80.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-11","Nov-2022",72.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2022-12","Dic-2022",68,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-01","Gen-2023",41.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-02","Feb-2023",26.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-03","Mar-2023",3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-04","Apr-2023",0.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-05","Mag-2023",-4.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-06","Giu-2023",-11.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-07","Lug-2023",-10.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-08","Ago-2023",-10.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ENERGDLUB","energia e lubrificanti","2023-09","Set-2023",-7.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-09","Set-2022",161.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-10","Ott-2022",157,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-11","Nov-2022",167.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-12","Dic-2022",172.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-01","Gen-2023",167.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-02","Feb-2023",166.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-03","Mar-2023",165,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-04","Apr-2023",162.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-05","Mag-2023",160.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-06","Giu-2023",159.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-07","Lug-2023",159.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-08","Ago-2023",160.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-09","Set-2023",161.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-09","Set-2022",-1.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-10","Ott-2022",-2.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-11","Nov-2022",6.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2022-12","Dic-2022",2.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-01","Gen-2023",-3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-02","Feb-2023",-0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-03","Mar-2023",-0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FUELSHEAT","combustibili","2023-04","Apr-2023",-1.7,,
